d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
0.7961143511307158,92.0751727906853,4.57,296.79707752547546,False,2.4363729201211024,0.410446197189835,0.15522481055803133,0.0677801059579544
1.587361916026983,101.58737979040784,4.57,305.5827481984276,False,0.3366896720425982,2.970094074859176,1.1232465869243162,0.49047425089417584
0.608219345245918,92.48363869833747,12.7,295.0533700583936,False,1.8082185775807529,0.5530304866892352,0.2091481249354803,0.09132613541657093
1.1989051060390512,88.2795688825837,3.18,316.3131179961762,False,1.1223013414430891,0.8910262895294857,0.33697324507180343,0.1471419560690894
0.695973696222502,94.80487261556034,12.7,317.18064165800996,False,1.111539245600108,0.8996533446375171,0.34023587243681847,0.14856660737133312
0.8034842471911169,94.57422173522052,9.530000000000001,301.72820018918696,False,1.083864927565109,0.9226241892026982,0.3489231133478094,0.15235995784998688
1.0599813298684193,93.65284149733036,6.35,300.40795439655443,False,0.7892032457383026,1.267100718857911,0.4791991505568655,0.20924599027011376
2.038052383726017,90.9791006202262,12.7,307.14637196956414,False,0.0689949312173413,14.493818348044947,5.481352300840647,2.393474589585404
1.5416897424783762,99.72489301270679,6.35,298.71475998830425,False,0.2749404937216527,3.6371506665452897,1.3755177342388403,0.6006303853010568
1.2622138946096024,95.57703435115333,12.7,303.4156208324095,False,0.23955256229282673,4.1744491915624335,1.578716258990482,0.6893585820928789
0.528618339364587,97.20983321016142,6.35,299.33249415507885,False,4.884047679786032,0.20474820590691073,0.07743280773849527,0.03381163033325131
238.5452694521122,63.72795461811454,9.530000000000001,317.0200304020996,True,0.00026838926153347257,3725.9314858067937,1409.09335497892,615.2914380231402
87.05177927500367,67.24746460475313,3.18,307.31809633071975,True,0.008288651851069223,120.64688178102226,45.62690432289425,19.923338275765143
288.0469784549945,47.08579478328052,4.57,289.4499757974132,True,0.005927035293590574,168.71841493526924,63.80686232516298,27.861756594815105
0.613969438006632,94.43046816204246,12.7,298.24526704760467,False,1.6945404320480943,0.5901305044644802,0.22317881463437528,0.09745274385651967
2.3683271435378286,89.03592040570472,6.35,306.0053377263464,False,0.09494356418800183,10.532572782077752,3.9832665669223704,1.7393239456642156
90.70989009498722,43.71269813965618,12.7,304.8470159560796,True,0.0002101743113162405,4757.955402529387,1799.3898617109098,785.7174059222841
0.9241124478366146,86.11004055089715,3.18,303.37216453553737,False,2.4392038398692137,0.40996983673722737,0.1550446579301849,0.06770144092908345
0.7051660898775447,88.29911102392764,12.7,309.52436399349205,False,1.1922825325398387,0.8387273760270292,0.31719455301328014,0.13850543824299566
1.2575189430513631,93.24939265863217,6.35,315.7850593009326,False,0.4695924627461,2.129506070332056,0.8053483711449467,0.35166155289887163
0.9469755338643613,92.59901482658938,4.57,289.2606235735371,False,1.5954147839628083,0.6267962476291755,0.2370452679616963,0.1035076372231666
0.4819369679086199,95.06109916746891,12.7,288.24332211285804,False,3.40783164108034,0.29344172638850885,0.11097541334366644,0.048458266743056505
188.08834664542564,39.39213714115762,3.18,316.19651627400674,True,0.01187773934888153,84.19110494238663,31.839857220821038,13.9031182473666
0.770795622500658,84.19295814074084,9.530000000000001,311.2628916626797,False,1.3042764754695353,0.7667086072682583,0.2899580971422261,0.12661243055806098
109.85329475612026,49.810273258498896,3.18,289.9145741177394,True,0.01643919750282449,60.83021995618615,23.005108668445523,10.045357423957345
0.7378345750077562,93.51738714390183,6.35,303.67011033301293,False,2.0474138977124516,0.4884210276765665,0.18471376276045479,0.08065668346952472
0.5849776888959504,93.75947487938376,12.7,306.4007960335281,False,1.8737168270883597,0.5336985746954828,0.20183707564936199,0.08813370958274029
1.0022093817947357,101.12823155265625,12.7,288.39145414400747,False,0.45426697383398235,2.2013486729181917,0.8325182035195202,0.3635254689222703
196.36177885023477,50.64479046378295,9.530000000000001,313.8561343718519,True,0.00035945904619334295,2781.9580856010166,1052.0962790601193,459.4059223928284
0.8166265454830586,84.43399376786533,4.57,304.8998780287074,False,2.391075557442799,0.4182218319648072,0.1581654430774143,0.0690641557373076
0.9163332175702122,95.0493598460461,12.7,317.47676133121195,False,0.5317037361891574,1.8807466111997426,0.7112711445006163,0.31058200918894846
1.3596380611091845,85.48002350872086,3.18,294.341690386393,False,0.9184261695162386,1.0888191486602874,0.41177564133839617,0.17980499702646952
